"Startup_Name","Industry","Funding_Rounds","Investment_Amount__USD_","Valuation__USD_","Number_of_Investors","Country","Year_Founded","Growth_Rate____","Age","Year"
"Startup_1715","Blockchain",4,3810743780.16,12282488415.5464,8,"Brazil",2010-04-01,169.97,15,2010
"Startup_1716","E-commerce",5,1527266556.91,6352773033.82788,38,"France",2017-04-01,126.51,8,2017
"Startup_1717","SaaS",1,2537986482.81,8658356335.36094,25,"France",2005-04-01,125.82,20,2005
"Startup_1718","Biotech",5,597168862.35,1777449816.37487,29,"Canada",2011-04-01,120.4,14,2011
"Startup_1719","AI",5,1449237741.89,5815484076.81631,42,"UK",2017-04-01,116.36,8,2017
"Startup_1720","Blockchain",8,2769773733.33,12240964611.246,14,"France",2002-04-01,112.2,23,2002
"Startup_1721","SaaS",4,1648856977.08,5142082580.89738,48,"USA",2020-04-01,62.99,5,2020
"Startup_1722","Fintech",8,1861308770.25,9062062075.13861,39,"USA",2022-04-01,68.34,3,2022
"Startup_1723","SaaS",9,772992052.31,2980342800.45376,42,"Singapore",2003-04-01,126.98,22,2003
"Startup_1724","Biotech",1,2327988929.13,8237590025.37647,43,"UK",2014-04-01,141.62,11,2014
"Startup_1725","Biotech",5,4253616901.71,19107220038.6521,38,"USA",2000-04-01,122.95,25,2000
"Startup_1726","E-commerce",5,3712546173.94,10812821985.1331,30,"India",2013-04-01,165.81,12,2013
"Startup_1727","EdTech",3,162456394.35,738584187.808861,40,"USA",2008-04-01,18.91,17,2008
"Startup_1728","HealthTech",5,711621704.19,2864475361.61263,2,"UK",2018-04-01,187.77,7,2018
"Startup_1729","EdTech",10,4923443878.96,9501548798.81648,7,"France",2015-04-01,100.17,10,2015
"Startup_1730","E-commerce",6,3771146953.94,18461461345.6425,17,"Australia",2017-04-01,75.77,8,2017
"Startup_1731","Blockchain",7,3770099128.98,7802390718.88164,44,"France",2002-04-01,187.07,23,2002
"Startup_1732","Fintech",9,3591692268.98,15387387557.1462,5,"Canada",2012-04-01,50.48,13,2012
"Startup_1733","AI",2,919417524.07,4176094407.05278,23,"India",2010-04-01,161.88,15,2010
"Startup_1734","Fintech",2,2237415738.97,7969532626.68121,23,"Singapore",2011-04-01,93.42,14,2011
"Startup_1735","E-commerce",1,4008177125.46,8959020892.31936,1,"Germany",2023-04-01,174.8,2,2023
"Startup_1736","Biotech",8,1835876501.71,4506025897.37083,30,"Brazil",2014-04-01,131.64,11,2014
"Startup_1737","AI",9,4598505777.87,8956127860.52515,23,"China",2020-04-01,188.03,5,2020
"Startup_1738","EdTech",10,1734629805.55,8414877007.87192,47,"India",2009-04-01,71.56,16,2009
"Startup_1739","HealthTech",8,1043114384.2,3221032506.1611,29,"China",2004-04-01,45.29,21,2004
"Startup_1740","Blockchain",9,4944072908.68,17765871421.9581,45,"Germany",2011-04-01,188.58,14,2011
"Startup_1741","AI",10,3388805439.92,5827812844.92011,2,"France",2007-04-01,74.51,18,2007
"Startup_1742","EdTech",8,1758757613.47,4640815983.7462,15,"Australia",2000-04-01,13.98,25,2000
"Startup_1743","Biotech",10,366130222.32,1416700559.46126,30,"China",2012-04-01,54.18,13,2012
"Startup_1744","Fintech",2,1238483994.79,3050470589.58509,12,"Australia",2018-04-01,179.42,7,2018
"Startup_1745","AI",5,914203047.24,1430483032.41142,35,"Canada",2021-04-01,12.68,4,2021
"Startup_1746","Blockchain",2,2000219742.74,3040259578.59467,39,"Germany",2002-04-01,151.33,23,2002
"Startup_1747","E-commerce",2,4742535766.24,10345298771.88,38,"France",2015-04-01,6.03,10,2015
"Startup_1748","Blockchain",10,3618590132.14,13893436943.7786,13,"Canada",2018-04-01,162.64,7,2018
"Startup_1749","E-commerce",3,1912208944.82,4971005569.92633,20,"Canada",2019-04-01,183.28,6,2019
"Startup_1750","Biotech",7,3473039329.87,11692432822.1,7,"USA",2001-04-01,80.63,24,2001
"Startup_1751","Biotech",8,2453184642.33,6466752912.74748,40,"Singapore",2014-04-01,150.19,11,2014
"Startup_1752","Fintech",9,3437872412.54,6429188726.66654,1,"Canada",2020-04-01,53.15,5,2020
"Startup_1753","Blockchain",8,3963142383.43,14721961552.5417,41,"UK",2017-04-01,86.63,8,2017
"Startup_1754","HealthTech",6,3263529682.02,5143716677.74778,2,"USA",2000-04-01,74.19,25,2000
"Startup_1755","SaaS",8,3273416553.21,6843311527.22954,37,"France",2007-04-01,176.7,18,2007
"Startup_1756","Blockchain",2,3049291447.27,12222978849.2224,5,"Canada",2001-04-01,136.48,24,2001
"Startup_1757","Fintech",7,3637636478.96,9800104867.39492,38,"Brazil",2006-04-01,116.05,19,2006
"Startup_1758","Fintech",9,1105548952.42,4931946434.19292,48,"USA",2009-04-01,132.15,16,2009
"Startup_1759","Biotech",5,4396719642.91,9571503146.78036,19,"Brazil",2011-04-01,69.65,14,2011
"Startup_1760","Biotech",9,3733431706.72,14539408016.9727,3,"India",2014-04-01,51.55,11,2014
"Startup_1761","Biotech",4,992388026.36,3954209220.47122,36,"Germany",2003-04-01,53.56,22,2003
"Startup_1762","EdTech",10,48560033.93,111704916.159741,34,"Singapore",2004-04-01,41.48,21,2004
"Startup_1763","Blockchain",2,2169636745.28,4854309502.12243,10,"Singapore",2011-04-01,46.06,14,2011
"Startup_1764","EdTech",7,4345216289.12,13518291194.759,12,"Australia",2007-04-01,106.76,18,2007
"Startup_1765","E-commerce",3,4485997995.92,7860248842.01062,25,"Singapore",2016-04-01,60.11,9,2016
"Startup_1766","SaaS",4,4576254218.19,20984539652.2024,8,"France",2012-04-01,54.96,13,2012
"Startup_1767","EdTech",10,1092525700.05,4411536158.52074,23,"India",2022-04-01,121.9,3,2022
"Startup_1768","AI",4,4556245450.63,19467234092.5332,25,"UK",2006-04-01,90.78,19,2006
"Startup_1769","AI",7,1698903739.44,5291583103.13265,25,"Germany",2018-04-01,158.93,7,2018
"Startup_1770","Biotech",1,1399928513.44,5494860219.39854,4,"Canada",2019-04-01,35.14,6,2019
"Startup_1771","Biotech",6,2231969530.59,4564750257.00461,48,"Brazil",2021-04-01,185.39,4,2021
"Startup_1772","HealthTech",2,1269641874.57,2379651621.08145,8,"China",2002-04-01,146.23,23,2002
"Startup_1773","SaaS",8,3316593875.99,7984742268.80426,36,"Germany",2010-04-01,188.21,15,2010
"Startup_1774","HealthTech",1,4244437756.46,9442139989.07171,40,"India",2010-04-01,74.24,15,2010
"Startup_1775","AI",4,4416333814.59,13393796175.1635,44,"Germany",2013-04-01,75.76,12,2013
"Startup_1776","HealthTech",1,2777454036.94,10484017836.8577,26,"India",2011-04-01,151.21,14,2011
"Startup_1777","SaaS",1,1442671335.49,2645529538.4367,49,"India",2006-04-01,11.35,19,2006
"Startup_1778","Blockchain",1,2393150525.8,6320331909.06848,47,"Singapore",2014-04-01,49.18,11,2014
"Startup_1779","EdTech",1,611588327.49,1418336490.37614,47,"UK",2021-04-01,125.89,4,2021
"Startup_1780","Blockchain",9,2932447802.11,7708103274.33192,15,"Brazil",2006-04-01,49.8,19,2006
"Startup_1781","EdTech",8,743829669.78,1743075033.76857,17,"India",2009-04-01,97.25,16,2009
"Startup_1782","Blockchain",4,1734508442.67,5433998360.21164,30,"Germany",2012-04-01,126.44,13,2012
"Startup_1783","Blockchain",10,1981334537.79,5024367472.29719,12,"USA",2019-04-01,119.71,6,2019
"Startup_1784","SaaS",3,2836267290.81,10748297826.3197,9,"Australia",2007-04-01,178.22,18,2007
"Startup_1785","EdTech",4,295148578.59,1375604641.60388,35,"Germany",2010-04-01,183.96,15,2010
"Startup_1786","EdTech",7,2501553235.89,4728130928.13378,15,"Brazil",2000-04-01,38.32,25,2000
"Startup_1787","Blockchain",1,990986504.23,3287638867.75364,40,"Brazil",2000-04-01,163.22,25,2000
"Startup_1788","Biotech",6,372458251.12,695231786.543461,4,"China",2003-04-01,20.69,22,2003
"Startup_1789","HealthTech",9,538347032.34,1737523909.11791,43,"Germany",2016-04-01,125.2,9,2016
"Startup_1790","Biotech",4,2935814025.72,4847919544.05553,19,"USA",2010-04-01,22.8,15,2010
"Startup_1791","AI",2,4933705210.44,23314645170.1622,7,"UK",2023-04-01,106.4,2,2023
"Startup_1792","Blockchain",4,3684867744.86,12503397883.6248,43,"Canada",2016-04-01,102.7,9,2016
"Startup_1793","Fintech",5,3120559154.24,12048655852.712,31,"India",2014-04-01,142.78,11,2014
"Startup_1794","AI",6,1682280605.82,3869349512.45631,10,"Singapore",2010-04-01,131.9,15,2010
"Startup_1795","SaaS",9,709451178.12,2067322953.07196,2,"Singapore",2007-04-01,17.21,18,2007
"Startup_1796","SaaS",2,1050010842.12,2974299098.76395,1,"UK",2000-04-01,36.53,25,2000
"Startup_1797","Blockchain",4,1973352933.85,8894446726.74472,22,"UK",2020-04-01,34.22,5,2020
"Startup_1798","EdTech",7,2300404092.89,3644941239.83646,2,"Australia",2014-04-01,116.41,11,2014
"Startup_1799","EdTech",6,583867642.36,2130583642.32061,35,"Australia",2007-04-01,9.47,18,2007
"Startup_1800","Fintech",2,1174764211.1,3740531912.35224,23,"Singapore",2006-04-01,141.9,19,2006
"Startup_1801","Blockchain",7,2232003716.73,9116656602.16161,16,"Canada",2014-04-01,80.79,11,2014
"Startup_1802","SaaS",3,170018823.02,572578023.701464,44,"India",2020-04-01,175.06,5,2020
"Startup_1803","HealthTech",2,3437418456.03,5246037842.6525,20,"Germany",2021-04-01,84.86,4,2021
"Startup_1804","AI",5,2469842242.46,11510063414.2548,5,"France",2019-04-01,72.5,6,2019
"Startup_1805","Biotech",4,4342399278.78,7893166243.27829,16,"UK",2020-04-01,135.24,5,2020
"Startup_1806","HealthTech",6,3806319737.7,7726245415.4864,4,"Germany",2010-04-01,180.86,15,2010
"Startup_1807","Fintech",7,4976301542.23,23990229653.4599,3,"Singapore",2023-04-01,169.13,2,2023
"Startup_1808","AI",2,4180417153.49,20441788414.0857,32,"France",2009-04-01,95.07,16,2009
"Startup_1809","AI",9,2092085735.73,10430414038.937,15,"Singapore",2003-04-01,5.98,22,2003
"Startup_1810","EdTech",9,208927723.21,521626419.259654,20,"Canada",2002-04-01,125.57,23,2002
"Startup_1811","SaaS",7,1215512696.54,3838343820.35216,38,"Canada",2010-04-01,63.42,15,2010
"Startup_1812","Fintech",8,2626314395.73,13126401530.5215,36,"Canada",2006-04-01,89.43,19,2006
"Startup_1813","Fintech",1,3483485906.03,8887319583.2901,33,"Canada",2008-04-01,10.56,17,2008
"Startup_1814","SaaS",6,4208338113.89,20002727059.4796,13,"UK",2012-04-01,45.93,13,2012
"Startup_1815","Blockchain",10,4046890470.76,17163418273.6292,43,"Germany",2001-04-01,33.07,24,2001
"Startup_1816","AI",2,1944856754.96,7680708013.03293,8,"UK",2013-04-01,66.97,12,2013
"Startup_1817","E-commerce",7,4445699617.29,9964615516.16688,22,"USA",2021-04-01,62.51,4,2021
"Startup_1818","Biotech",2,1339244495.15,2740174960.83762,43,"Australia",2002-04-01,132.5,23,2002
"Startup_1819","Biotech",10,1516094351.89,7270817686.47259,48,"Australia",2005-04-01,22.46,20,2005
"Startup_1820","Biotech",7,4568503654.07,15480193613.1626,31,"Germany",2023-04-01,117.98,2,2023
"Startup_1821","Fintech",7,4525232372.12,8293579185.8657,48,"USA",2005-04-01,172.54,20,2005
"Startup_1822","SaaS",5,1591339285.46,2947680639.604,13,"Germany",2015-04-01,188.21,10,2015
"Startup_1823","E-commerce",3,1817083378.14,4421325451.53022,31,"India",2012-04-01,26.34,13,2012
"Startup_1824","EdTech",4,1127305954.17,5361016012.1591,23,"UK",2017-04-01,94.03,8,2017
"Startup_1825","EdTech",1,73926858.24,179217962.767247,21,"UK",2021-04-01,108.83,4,2021
"Startup_1826","Blockchain",6,4059127648.36,7345331175.96594,38,"Brazil",2021-04-01,154.03,4,2021
"Startup_1827","Fintech",6,398455416.86,805094558.214688,24,"Australia",2009-04-01,165.26,16,2009
"Startup_1828","EdTech",3,527410703.53,992172823.953422,16,"India",2012-04-01,105.87,13,2012
"Startup_1829","Biotech",9,2358196522.12,5207100848.95832,9,"India",2017-04-01,156.97,8,2017
"Startup_1830","E-commerce",4,3367395897.68,9741927841.06864,3,"UK",2022-04-01,52.62,3,2022
"Startup_1831","AI",8,3189470067.18,8163776981.52353,31,"USA",2015-04-01,134.2,10,2015
"Startup_1832","SaaS",1,1160043136.04,3791851924.99627,35,"Germany",2012-04-01,25.58,13,2012
"Startup_1833","EdTech",7,1566789565.35,4260128244.13673,21,"Germany",2020-04-01,31.54,5,2020
"Startup_1834","Fintech",7,4942953941.66,13138349812.2196,39,"Germany",2010-04-01,32.73,15,2010
"Startup_1835","Blockchain",5,3172920626.69,12728488877.9351,46,"USA",2015-04-01,130.58,10,2015
"Startup_1836","SaaS",4,2855501468.12,8621452274.96936,7,"UK",2018-04-01,181.88,7,2018
"Startup_1837","Fintech",1,1633748553.85,4437117019.89087,47,"India",2012-04-01,140.08,13,2012
"Startup_1838","Fintech",8,1796986697.7,7670279603.4183,33,"Brazil",2001-04-01,142.76,24,2001
"Startup_1839","AI",5,1364024197.38,2984157973.9014,23,"China",2005-04-01,31.37,20,2005
"Startup_1840","Fintech",6,146645451.1,306142972.585698,2,"Germany",2000-04-01,151.65,25,2000
"Startup_1841","Biotech",8,2455456207.19,6292300551.7492,40,"France",2010-04-01,63.57,15,2010
"Startup_1842","AI",3,3401003465.19,5968174256.42719,43,"Brazil",2008-04-01,54.64,17,2008
"Startup_1843","E-commerce",5,2572245693.45,6450903077.57953,40,"Germany",2021-04-01,55.73,4,2021
"Startup_1844","AI",9,4568595259.87,9499133598.18205,47,"UK",2014-04-01,5.65,11,2014
"Startup_1845","E-commerce",5,25506451.85,121681590.377642,34,"Singapore",2001-04-01,186.15,24,2001
"Startup_1846","HealthTech",9,2550251767.47,8523669385.55486,41,"UK",2005-04-01,31.58,20,2005
"Startup_1847","E-commerce",9,1407439047.66,3279863474.09418,35,"India",2011-04-01,166.94,14,2011
"Startup_1848","SaaS",4,1963679226.7,6540008374.80843,49,"Australia",2005-04-01,69.85,20,2005
"Startup_1849","EdTech",6,524382752.55,2563628166.53606,2,"UK",2006-04-01,67.79,19,2006
"Startup_1850","E-commerce",2,1562729653.17,2686342404.26874,16,"UK",2005-04-01,39.21,20,2005
"Startup_1851","Blockchain",5,1487635679.38,2707684391.15108,29,"Canada",2012-04-01,102.38,13,2012
"Startup_1852","AI",10,4199631015.67,20469672294.9421,37,"China",2016-04-01,34.66,9,2016
"Startup_1853","Biotech",4,3791832249.52,15206331018.1225,30,"Singapore",2006-04-01,24.51,19,2006
"Startup_1854","EdTech",2,2145445614.28,4565702995.51846,12,"Australia",2015-04-01,26.82,10,2015
"Startup_1855","AI",4,2122261981.39,6156955972.35369,16,"Canada",2001-04-01,113.38,24,2001
"Startup_1856","Fintech",8,1727505627.26,4855907986.5133,24,"Singapore",2016-04-01,129.04,9,2016
"Startup_1857","Blockchain",1,1644877660.97,2489491853.9862,49,"Canada",2016-04-01,110.45,9,2016
"Startup_1858","HealthTech",5,1526412906.41,7130360634.9985,17,"Germany",2014-04-01,62.03,11,2014
"Startup_1859","SaaS",4,1514758164.95,6094787346.86348,49,"France",2015-04-01,123.47,10,2015
"Startup_1860","SaaS",3,2566592455.17,7270694107.34138,15,"Singapore",2016-04-01,182.46,9,2016
"Startup_1861","Biotech",4,3536373015.75,13695880674.8662,26,"Canada",2015-04-01,146.3,10,2015
"Startup_1862","SaaS",7,3912158438.02,14891878274.8947,46,"Brazil",2003-04-01,85.64,22,2003
"Startup_1863","Blockchain",2,4412897150.67,18308392790.7502,2,"Singapore",2016-04-01,188.29,9,2016
"Startup_1864","Blockchain",6,2927917953.44,9005345705.63047,17,"France",2008-04-01,78.57,17,2008
"Startup_1865","AI",8,361591792.04,1465723913.02908,40,"USA",2019-04-01,157.05,6,2019
"Startup_1866","Blockchain",5,4226762829.11,8683310068.18251,41,"France",2017-04-01,8.44,8,2017
"Startup_1867","EdTech",2,2992867977.2,14051654741.2169,21,"UK",2019-04-01,101.33,6,2019
"Startup_1868","SaaS",10,1851651701.96,8376191209.64552,2,"China",2000-04-01,168.94,25,2000
"Startup_1869","EdTech",9,4283055681.98,7143213933.56477,40,"India",2001-04-01,79.95,24,2001
"Startup_1870","Biotech",2,4197335642.66,17433956826.5206,48,"Germany",2010-04-01,110.87,15,2010
"Startup_1871","E-commerce",4,1795424211.18,3943550704.2183,3,"China",2005-04-01,191.67,20,2005
"Startup_1872","SaaS",2,936227264.92,3965655899.21514,9,"India",2020-04-01,93.23,5,2020
"Startup_1873","Fintech",4,2407282460.3,10938401178.4292,48,"UK",2013-04-01,136.02,12,2013
"Startup_1874","E-commerce",7,4239195629.63,12805848096.8337,8,"Australia",2001-04-01,24.35,24,2001
"Startup_1875","EdTech",3,4701081277.44,15876717697.626,29,"Brazil",2004-04-01,74.37,21,2004
"Startup_1876","Blockchain",1,6199022.92,26105845.1115543,10,"India",2000-04-01,67.07,25,2000
"Startup_1877","HealthTech",4,4521158791.5,12799270725.6234,32,"India",2002-04-01,148.36,23,2002
"Startup_1878","E-commerce",4,2291518041.7,4060524680.88582,50,"India",2014-04-01,112.01,11,2014
"Startup_1879","SaaS",7,3055956562.69,10050227413.0126,20,"Canada",2014-04-01,33.03,11,2014
"Startup_1880","Blockchain",6,877412069.41,4255051252.41376,50,"China",2010-04-01,169.94,15,2010
"Startup_1881","Blockchain",2,2874977823.59,9009669158.77372,22,"France",2001-04-01,105.89,24,2001
"Startup_1882","EdTech",9,4816923279.34,9095223692.8649,38,"USA",2011-04-01,97.53,14,2011
"Startup_1883","EdTech",3,4207713509.5,20643512054.8957,50,"Canada",2005-04-01,157.98,20,2005
"Startup_1884","Blockchain",2,1124335028.58,3610315205.94445,40,"Singapore",2023-04-01,78.8,2,2023
"Startup_1885","Fintech",10,3353566978.84,15224451186.9675,21,"Canada",2013-04-01,112.09,12,2013
"Startup_1886","Blockchain",6,1429128018.63,2223501307.71553,28,"France",2016-04-01,188.09,9,2016
"Startup_1887","Blockchain",1,4024992720.92,9120331784.63601,19,"Brazil",2017-04-01,88.28,8,2017
"Startup_1888","EdTech",7,3713590692.93,10125899288.7045,14,"Singapore",2004-04-01,172.16,21,2004
"Startup_1889","SaaS",4,2424426072.39,8331405067.35238,11,"Germany",2010-04-01,157.68,15,2010
"Startup_1890","AI",8,710738944.12,3099824410.72239,15,"Brazil",2002-04-01,94.18,23,2002
"Startup_1891","Fintech",4,4909976906.33,20062392787.6686,30,"USA",2019-04-01,34.35,6,2019
"Startup_1892","AI",9,3733267344.32,18099080914.8209,24,"UK",2014-04-01,72.27,11,2014
"Startup_1893","E-commerce",1,4404758585.75,15388433931.4226,20,"India",2004-04-01,146.72,21,2004
"Startup_1894","SaaS",6,1194918599.42,2577534812.79939,48,"India",2023-04-01,159.56,2,2023
"Startup_1895","AI",6,1721467663.17,4930949453.40647,36,"China",2009-04-01,128.93,16,2009
"Startup_1896","Biotech",4,4835741553.79,21988678839.5297,26,"USA",2008-04-01,144.9,17,2008
"Startup_1897","AI",2,2127866252.82,9946272286.77916,13,"China",2007-04-01,61.87,18,2007
"Startup_1898","EdTech",6,894277394.58,4434052945.87223,50,"Singapore",2021-04-01,120.53,4,2021
"Startup_1899","E-commerce",1,1074037400.66,2055252763.2069,22,"Australia",2008-04-01,118.49,17,2008
"Startup_1900","Fintech",1,810484844.94,2958942806.63071,41,"Singapore",2022-04-01,33.01,3,2022
"Startup_1901","Blockchain",6,1473152027.38,5909329742.69133,14,"Singapore",2018-04-01,127.59,7,2018
"Startup_1902","E-commerce",7,2048820764.56,9179533927.9456,20,"Singapore",2012-04-01,44.98,13,2012
"Startup_1903","SaaS",2,3348947675.37,5248902038.33157,2,"India",2022-04-01,68.33,3,2022
"Startup_1904","AI",3,1756755888.9,6169158165.95784,38,"Canada",2021-04-01,61.07,4,2021
"Startup_1905","SaaS",6,2998377625.7,9697361877.06038,9,"Canada",2004-04-01,131.39,21,2004
"Startup_1906","Fintech",3,2238792278.37,3504483436.36444,12,"France",2022-04-01,191.39,3,2022
"Startup_1907","E-commerce",1,4724841584.01,8602385007.82914,42,"Germany",2012-04-01,166.01,13,2012
"Startup_1908","E-commerce",10,2027466733.22,7110259638.53098,42,"Canada",2009-04-01,65.27,16,2009
"Startup_1909","Fintech",2,3577553732.59,5979444930.03323,18,"France",2016-04-01,24.69,9,2016
"Startup_1910","Blockchain",4,4305559175.57,11614618282.8423,28,"Singapore",2004-04-01,99.19,21,2004
"Startup_1911","EdTech",3,107260952.06,454577642.51012,1,"Singapore",2009-04-01,46.42,16,2009
"Startup_1912","SaaS",8,1110295207.39,4704804010.70343,13,"Singapore",2007-04-01,9.24,18,2007
"Startup_1913","AI",7,933064852.57,4251376710.0157,45,"Brazil",2006-04-01,119.9,19,2006
"Startup_1914","E-commerce",4,2687185589.57,10406598239.2607,43,"Germany",2017-04-01,151.41,8,2017
"Startup_1915","E-commerce",4,4604223633.31,22911367830.8809,45,"Brazil",2017-04-01,97.35,8,2017
"Startup_1916","Biotech",4,2174150777.62,3294194895.26568,26,"USA",2007-04-01,198.04,18,2007
"Startup_1917","AI",1,1930338888.45,4507609873.05153,30,"Canada",2004-04-01,49.4,21,2004
"Startup_1918","SaaS",2,3957398792.99,10387453596.5874,26,"Singapore",2002-04-01,138.96,23,2002
"Startup_1919","E-commerce",5,561378941.4,1161082332.74898,13,"China",2004-04-01,193.5,21,2004
"Startup_1920","EdTech",10,3176444270.58,6998199195.64816,21,"Australia",2002-04-01,14,23,2002
"Startup_1921","AI",7,4333256138.49,13968734717.1629,30,"China",2015-04-01,16.29,10,2015
